['EC-3C-1<EC-1-16>', 'ffnn', 25.509583588210322]
['T1-3G-6<T1-3-57>', 'arima', 3.1948502224697095]
['WC-1A<WC-1A-13>', 'arima', 0.036935641280803913]
['E1-3C<E1-3-19>', 'arima', 6.778258183109493]
['EC-3C-2<EC-1-17>', 'arima', 0.75545903613069254]
['EC-3C-2<EC-1-17>', 'ffnn', 9.9126315789473676]
['E1-3C<E1-3-19>', 'ffnn', 1040.5047031780396]
['E1-3C<E1-3-20>', 'arima', 7.6754247785730039]
['EC-3C-3<EC-1-15>', 'arima', 12.376369043358062]
['EC-3C-3<EC-1-15>', 'ffnn', 148.64210526315787]
['T1-3G-6<T1-3-57>', 'ffnn', 3.6832878633213517]
['T1-3G-7<T1-3-50>', 'arima', 1.5218975429889827]
['WC-1A<WC-1A-13>', 'ffnn', 0.039404169803853618]
['EC-3C-4<EC-1-14>', 'arima', 5.9608702092746872]
['E1-3C<E1-3-20>', 'ffnn', 13.217983260424061]
['WC-1A<WC-1A-14>', 'arima', 0.069142567016445611]
['WC-1A<WC-1A-14>', 'ffnn', 8.6189473684210558]
['T1-3G-7<T1-3-50>', 'ffnn', 0.95126196837961285]
['E1-3C<E1-3-21>', 'arima', 7.871518904064513]
['E1-3C<E1-3-21>', 'ffnn', 1056.1199999999997]
['WC-1E<WC-1-1>', 'arima', 6.7624479952315779]
['EC-3C-4<EC-1-14>', 'ffnn', 17.77925288850513]
['T1-3G-8<T1-3-53>', 'arima', 22.739206607473612]
['E1-3C<E1-3-22>', 'arima', 11.360732913061916]
['EC-3C-5<EC-1-12>', 'arima', 3.2854495625462103]
['EC-3C-5<EC-1-12>', 'ffnn', 293.59631578947375]
['WC-1E<WC-1-1>', 'ffnn', 6.740884729406643]
['E1-3C<E1-3-22>', 'ffnn', 25.264379184253819]
['T1-3G-8<T1-3-53>', 'ffnn', 15.614163233474226]
['WC-1F-UPS<WC-1F-UPS-01>', 'arima', 1.7002104107087042]
['EC-3C-7<EC-3-10>', 'arima', 62.06250937426811]
['E2-1A-1<E2-1-01>', 'arima', 8.5085136971568147]
['T1-3H-1<T1-3-60>', 'arima', 1.9103128515198105]
['EC-3C-7<EC-3-10>', 'ffnn', 29.654896257083866]
['WC-1F-UPS<WC-1F-UPS-01>', 'ffnn', 2.2475010812896157]
['E2-1A-1<E2-1-01>', 'ffnn', 10.688324700968129]
['T1-3H-1<T1-3-60>', 'ffnn', 1.9374451406598769]
['T1-3H-3<T1-3-63>', 'arima', 4.2566950849693344]
['EC-3C-8<EC-3-11>', 'arima', 15.115989981056956]
['WC-1F-UPS<WC-1F-UPS-03>', 'arima', 0.24415867725893714]
['T1-3H-3<T1-3-63>', 'ffnn', 80.592592131696563]
['E2-1A-2<E2-1-01>', 'arima', 13.771091842917127]
['T1-3H-4<T1-3-64>', 'arima', 3.4111581516478142]
['EC-3C-8<EC-3-11>', 'ffnn', 3.6310194215005329]
['WC-1F-UPS<WC-1F-UPS-03>', 'ffnn', 0.21586021496715591]
['E2-1A-2<E2-1-01>', 'ffnn', 14.447800492551744]
['T1-3H-4<T1-3-64>', 'ffnn', 1.0382605759977164]
['E2-1A-3<E2-1-01>', 'arima', 0.84147807722341839]
['EC-3C-9<EC-3-12>', 'arima', 31.770399451784328]
['WC-1F-UPS<WC-1F-UPS-042>', 'arima', 2.4115247393977191]
['T1-3H-5<T1-3-61>', 'arima', 0.9400194799724414]
['E2-1A-3<E2-1-01>', 'ffnn', 0.57355546182794515]
['EC-3C-9<EC-3-12>', 'ffnn', 25.346269146369387]
['WC-1F-UPS<WC-1F-UPS-042>', 'ffnn', 1.3474033013308833]
['EC-3D-10<EC-1-23>', 'arima', 8.6452469095043174]
['WC-1F-UPS<WC-1F-UPS-04>', 'arima', 0.6260676145131705]
['E2-1A-4<E2-1-01>', 'arima', 10.739642314697251]
['T1-3H-5<T1-3-61>', 'ffnn', 1.0280944718935432]
['T1-3H-5<T1-3-65>', 'arima', 8.7239841989111806]
['EC-3D-10<EC-1-23>', 'ffnn', 14.8925166927856]
['WC-1F-UPS<WC-1F-UPS-04>', 'ffnn', 0.74264121892011781]
['E2-1A-4<E2-1-01>', 'ffnn', 4.0207632363697767]
['EC-3D<EC-3-14>', 'arima', 10.365351112562305]
['EC-3D<EC-3-14>', 'ffnn', 186.56105263157897]
['T1-3H-5<T1-3-65>', 'ffnn', 10.202982481600811]
['E2-1A-6<E2-1-01>', 'arima', 0.0023734070544946754]
['WC-1H<WC-1H-01>', 'arima', 0.58257495900941225]
['EC-3D<EC-3-15>', 'arima', 4.242631925604929]
['T1-3I-1<T1-3-67>', 'arima', 2.4930619920970623]
['E2-1A-6<E2-1-01>', 'ffnn', 0.0034561965430195325]
['WC-1H<WC-1H-01>', 'ffnn', 0.29519522631906348]
['EC-3D<EC-3-15>', 'ffnn', 2.4327922437013445]
['E2-1A<E2-1A-05>', 'arima', 0.019582776595573493]
['T1-3I-1<T1-3-67>', 'ffnn', 3.7892621667778599]
['WC-1H<WC-1H-02>', 'arima', 0.70328220309317391]
['EC-3D<EC-3-16>', 'arima', 3.438117148332037]
['E2-1A<E2-1A-05>', 'ffnn', 0.005546296023301955]
